500
20
11.157432	13.877756
7.2095966	5.4441786
18.586555	4.901161
1.1542106	6.2120366
13.09285	0.08288503
12.825964	17.706797
4.989338	14.280511
9.362816	5.7438326
12.287525	1.7436314
1.7814374	16.871607
8.56909	2.5652182
0.044192076	3.434019
0.69108844	9.473545
16.274097	0.5519521
17.698627	18.564178
7.78092	17.782148
3.3054042	4.581845
10.329369	0.5789995
0.42686224	0.28265953
3.4567416	0.2691114
14.407464	11.742152
17.55827	3.9601183
3.9799917	17.790224
18.641869	17.116596
8.150049	16.679504
15.661153	7.4824038
0.94542146	0.31985402
19.52925	7.207823
2.4518943	13.693102
7.4724245	4.6118045
17.231846	11.214615
14.289579	13.697041
3.8586366	13.711243
9.142603	10.623555
0.980885	9.279595
16.326143	5.6829
5.4503574	12.57873
7.4797735	7.3097334
1.312716	3.1632757
15.1488495	3.2934856
9.891045	11.405998
0.5233431	12.144917
1.120199	6.58386
6.4501	14.628424
5.3598557	16.063082
8.098734	8.451075
9.08298	16.532555
3.4534037	6.2261877
13.373562	1.2804484
12.402463	12.888012
2.6551306	4.027128
12.71896	0.07232785
14.404135	6.3226643
2.592827	4.5057764
5.986887	7.5555525
9.328679	19.637018
19.714897	13.829718
11.912192	15.630675
4.5730963	13.04088
8.736415	15.028015
15.983277	11.174769
11.0426655	9.016634
1.8779874	10.974949
5.557463	3.0677104
3.0476403	4.5659866
17.197721	17.978836
12.267965	1.3099062
13.184634	1.9506586
14.5103035	10.124021
14.878126	6.636708
19.291086	9.762943
12.356533	2.1106267
15.94828	3.295623
1.2712789	15.928478
8.673967	5.381043
1.6669297	15.023821
16.127893	8.21775
6.9488773	17.719717
11.363874	8.528947
18.492388	19.89765
2.8889132	12.025471
0.8186126	4.1133776
3.525802	10.904966
4.928608	4.542029
7.258365	15.600848
7.211337	11.979047
7.611325	14.755638
10.064232	11.1928425
6.8737707	1.888907
2.5359821	3.7542725
1.4481163	17.151672
7.2841063	10.654925
2.940023	15.66069
19.110233	14.7309675
10.755998	17.004011
3.2823145	18.85448
3.713683	4.4823027
4.575797	14.325061
14.577429	7.4402523
4.0785623	18.738598
1.9030201	9.652784
6.732849	14.237726
12.817398	14.228056
2.5697553	17.432108
3.391602	18.002506
15.679021	9.951669
10.419676	12.123618
2.0119333	13.659754
10.337835	10.697751
17.814116	3.666103
3.663466	15.339657
10.315976	13.664221
2.972325	13.575983
19.572464	6.5592155
10.646453	15.768762
11.153778	15.198325
1.3095105	5.0402746
2.670647	16.177076
10.227366	13.164395
19.609882	18.642208
0.50952196	12.170225
17.209103	10.783081
1.5331197	5.173217
2.476852	1.8941534
1.7707586	3.460629
4.141865	16.662214
9.592687	1.9288123
6.280895	11.406185
4.4032097	7.4780607
4.429537	6.659529
1.7418694	19.858315
9.7376175	15.583374
4.127079	10.729428
18.616318	18.642427
4.1501546	12.419814
1.5759683	18.73833
17.660788	15.165495
7.6227117	1.111486
18.15289	11.679871
19.531803	3.8901138
4.3069973	5.9962106
13.221341	19.844685
12.029033	3.9568114
11.800723	0.91935873
1.514765	13.8736925
4.9640346	14.245115
5.446759	5.196947
18.35314	2.9391456
13.290557	12.002483
9.254169	14.972345
11.006278	17.317228
16.25282	18.213753
7.850293	8.365747
5.8090153	5.472809
10.141164	15.439261
10.4833975	7.5551057
14.049187	16.009861
6.9326186	9.184724
19.096626	17.756008
19.775684	17.849386
14.895653	10.208841
5.820532	11.478218
4.7851124	4.7139397
5.541834	1.2139213
0.8500755	10.33391
11.5434885	0.8014858
0.02669692	2.2597408
1.2607253	6.2571454
5.6287956	16.382431
0.40789127	17.038946
3.01373	5.092175
19.522213	3.0120456
2.8781652	5.3743362
6.0667887	6.747551
6.796261	10.17602
4.4261637	16.3362
13.353076	11.203091
4.055755	4.722539
11.166773	18.216455
18.145477	13.919151
19.128902	13.032132
0.3539133	9.254075
1.5297949	1.3586903
2.2005916	4.510516
3.8953006	1.9566286
8.121096	14.47139
17.174002	9.068968
16.356224	9.579889
16.52487	3.404317
11.937909	7.3311796
14.821436	10.969576
11.039405	17.34227
8.879212	3.6280906
14.6763	9.092182
2.4105096	15.341812
12.791122	11.930352
8.209408	2.6468801
18.553934	1.5280175
12.776481	15.07733
16.50221	12.46776
9.527544	13.120317
8.976531	6.6655006
7.2251534	19.049646
3.0473459	16.89485
13.970371	4.896573
7.4480605	5.4958367
4.952526	6.194028
16.419346	3.6214662
15.445762	18.35162
18.129484	5.8912334
5.8452106	12.02538
0.5792105	0.42863846
9.747142	16.142157
11.55252	2.8696287
11.403414	2.8901327
12.975647	4.513851
7.8406143	12.623253
8.545666	15.38539
11.360371	11.939571
19.051098	10.172228
18.17401	12.935743
7.6055374	12.9840145
12.029066	2.6284492
10.039563	11.328566
1.6266358	9.64728
19.747307	2.9439604
16.489208	10.484099
14.974802	14.982872
17.113058	3.8348448
16.293867	13.938988
6.434362	11.957708
17.065765	8.60465
5.873697	19.625465
17.11406	5.7894373
0.8312428	0.36079884
14.45942	9.608892
8.129678	6.4657583
9.4961605	16.531126
17.500172	13.206379
5.8993626	8.269369
7.0487604	11.769817
11.143555	7.815634
0.30772567	12.715628
12.901937	16.772444
11.863838	18.098925
14.705282	7.565922
16.86967	11.817368
11.809859	16.58733
4.504939	13.655399
15.80502	14.846419
19.494268	1.6590321
1.4465821	13.926358
2.250222	2.6268613
11.707718	6.066816
15.553074	13.46419
15.082972	8.791449
12.671004	2.7960575
3.564006	3.9239836
12.548443	17.51311
19.041126	16.950676
16.54037	1.8353236
1.598177	0.8966124
7.853876	5.089287
4.4984283	16.161455
9.394445	10.833658
19.656393	7.6422834
3.435483	15.426207
13.918233	18.054512
3.0799592	3.8582838
13.207527	3.3068597
1.8197882	19.005068
9.021881	15.315519
14.891235	5.7314816
3.1897938	19.541267
1.1551976	10.995574
3.3299577	0.14885306
13.794317	6.7073927
17.022192	12.930828
14.421423	4.1983213
9.039061	14.480646
10.755396	2.362392
7.650462	11.577528
10.673232	19.538698
5.363579	14.955945
13.335331	19.76652
1.6731203	0.73572755
14.661905	13.978635
3.4602857	16.507439
13.481506	16.882408
18.393862	19.68698
5.259807	0.65395
1.6668272	17.120867
1.8428409	11.142002
13.072457	17.449776
2.8205216	4.1114225
14.023458	3.3948994
1.9532859	5.280299
9.696981	18.455217
10.939041	14.711155
14.910678	11.590925
13.273678	13.759245
1.2760615	0.97973824
19.033504	0.57618976
13.123675	12.09083
3.3513522	11.493824
8.950563	10.911164
18.75201	2.9127204
9.817808	16.528505
16.251436	8.096267
5.149958	1.334585
19.415125	1.0906923
6.497573	16.33352
6.9333005	15.483256
0.5693352	4.459622
5.5366316	7.565956
11.58486	9.022984
9.39014	4.4448495
9.918885	6.5708613
2.9221857	19.541563
7.0905304	14.300319
0.13922572	16.65281
7.198386	8.968378
8.927542	14.207184
0.5266285	5.8673477
8.044891	12.589892
17.675041	18.27542
17.165033	7.4620667
1.434871	6.8286858
6.4758024	13.010576
10.793818	18.025475
7.2790504	2.2182965
6.770284	16.665133
4.4426737	11.797601
15.925159	10.101132
16.368252	11.697611
14.867158	15.97542
9.632055	1.4576244
1.1557853	19.38226
0.21432877	15.576355
13.827789	11.533299
8.146376	19.00315
14.254042	7.871201
9.684119	12.399607
6.912736	18.679617
13.279952	9.59688
4.492047	5.5978656
10.503935	10.376891
4.874599	10.666704
18.805214	18.088428
4.1826715	14.767699
3.0619848	10.488335
13.165637	15.295027
11.01292	14.452386
9.590168	0.9007251
12.976812	0.77148557
10.562792	8.029739
8.144651	18.140484
2.2990298	10.119967
2.8766775	18.725431
14.991969	17.757406
5.875449	8.489611
14.176485	5.282749
1.1668897	9.960309
2.1967483	6.4408207
13.148939	13.581331
1.7397451	15.308487
14.519066	15.536613
3.3849084	7.152531
3.9368594	18.327393
19.039972	1.8418014
7.398391	17.880203
19.099503	6.315303
7.389413	4.0597105
2.1006918	5.299859
14.151909	5.7252717
8.299445	15.450438
11.362405	6.532161
2.4991095	18.388086
17.012999	2.2289383
3.9978933	15.332481
2.4516702	16.995424
12.854676	9.328501
16.834114	17.217567
9.7949705	11.171575
9.434801	11.885065
12.789906	19.330074
2.4419928	14.466293
5.2546396	11.292282
16.414743	0.6668997
10.354324	9.240718
9.216519	7.97964
12.31387	13.75045
6.979331	8.512623
0.9531832	8.855604
7.826464	17.432554
9.775461	15.4272785
11.335402	0.73258877
13.498299	9.016732
0.0123512745	2.2475553
8.424211	6.36242
14.645622	9.271517
1.7992663	11.42376
19.888775	16.225084
15.419378	18.435654
6.690707	18.076822
8.13897	13.986325
6.445446	0.21063685
3.354677	1.9792306
10.499258	3.778174
15.528168	0.58318377
5.7583523	18.973545
16.74031	6.500739
0.73194504	10.870764
15.309671	3.2537115
